Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
28332,625.573,233.953523,154.457718,1.514676806,0.7510838287,28659,189.9300471,0.77946517,0.9885899717,0.9097689383,0.8118281128,0.008257571757,0.002212526417,0.6590648847,0.9982702945,DERMASON
28334,624.311,231.7847752,155.9701258,1.486084428,0.7397250187,28679,189.9367507,0.7187721969,0.9879702919,0.9135152033,0.8194530919,0.008180446643,0.002275375995,0.6715033699,0.9979107016,DERMASON
28336,623.075,234.7399309,154.2390893,1.521922439,0.7538350512,28619,189.9434541,0.8122921683,0.9901114644,0.9172078342,0.8091655021,0.008284159053,0.002190673358,0.6547488098,0.9964769054,DERMASON
28343,640.206,239.7049813,151.7797254,1.579295131,0.7739932298,28875,189.966914,0.6740629756,0.9815757576,0.8689928452,0.7925029882,0.008457290384,0.002057854377,0.6280609863,0.9918936577,DERMASON
28348,621.595,232.3991464,155.6135234,1.493437982,0.7427255789,28636,189.9836693,0.766991342,0.9899427294,0.9219710052,0.817488671,0.008198079103,0.002258493466,0.6682877272,0.9980462748,DERMASON
28351,616.298,228.5883755,158.106545,1.445786925,0.7222186177,28625,189.9937218,0.7197512059,0.9904279476,0.9379868055,0.8311609084,0.008062797626,0.002373591392,0.6908284557,0.9987907484,DERMASON
28352,622.517,224.6858424,161.7925612,1.388727892,0.6938874516,28659,189.9970725,0.7080919081,0.9892878328,0.9193717028,0.8456121244,0.007924867467,0.002499519768,0.715059865,0.9930235789,DERMASON
28352,636.235,238.1520981,152.0014672,1.566774995,0.7698260606,28795,189.9970725,0.7048878723,0.9846153846,0.8801535628,0.7977971812,0.008399834159,0.00209903879,0.6364803423,0.997221485,DERMASON
28354,628.104,231.7005474,156.448003,1.481006744,0.7376197199,28720,190.0037738,0.775334974,0.9872562674,0.903152484,0.8200402455,0.00817170584,0.002279466193,0.6724660043,0.9959266872,DERMASON
28361,619.577,230.0013734,157.3332009,1.461874366,0.7294320175,28686,190.0272263,0.7942477876,0.9886704316,0.9284121791,0.8262003982,0.008109776573,0.002330935477,0.6826070979,0.9978858187,DERMASON
28375,622.447,230.1061003,157.2580063,1.463239333,0.7300299075,28681,190.0741226,0.7763975155,0.9893309159,0.9203244882,0.8260281772,0.00810946609,0.002328903391,0.6823225495,0.9984011924,DERMASON
28376,620.275,231.0659303,156.8254282,1.473395819,0.7344117,28702,190.0774719,0.7180888754,0.9886419065,0.926813785,0.8226114152,0.008143005718,0.002300082585,0.6766895404,0.9970315397,DERMASON
28376,620.971,234.1214637,154.5691658,1.514671199,0.7510816806,28687,190.0774719,0.7368093062,0.9891588524,0.9247373567,0.8118754635,0.008250685923,0.002211197239,0.6591417682,0.9983830526,DERMASON
28377,623.184,227.5483211,159.6851377,1.424981212,0.7124098508,28765,190.0808211,0.7785185185,0.9865113854,0.9182136725,0.8353426658,0.008018758892,0.002408494028,0.6977973694,0.9943481409,DERMASON
28379,630.568,242.7688596,149.0451782,1.628827329,0.7893537692,28697,190.0875194,0.7844703671,0.9889187023,0.8968980859,0.7829979501,0.008554524811,0.001983435825,0.6130857898,0.9986108897,DERMASON
28392,625.919,228.4209322,158.983436,1.436759312,0.7180313117,28796,190.1310526,0.785046729,0.9859702736,0.9106879298,0.8323714065,0.008045256839,0.002382255223,0.6928421583,0.9954474228,DERMASON
28394,634.531,235.5697753,153.8958653,1.530708929,0.7571059871,28791,190.1377491,0.7028217822,0.9862109687,0.8861979748,0.807139833,0.008296463172,0.00217204028,0.6514747101,0.997218156,DERMASON
28405,630.146,242.9226468,149.7852436,1.621806267,0.7872793709,28776,190.1745758,0.7571436187,0.9871073116,0.8989225809,0.7828606276,0.008552108672,0.00198148496,0.6128707623,0.9939576433,DERMASON
28410,643.165,245.5352113,147.9902013,1.659131545,0.7979490073,28845,190.1913128,0.7265055619,0.9849193968,0.8630506663,0.7745989336,0.008642562875,0.001919242665,0.6000035079,0.9954847469,DERMASON
28412,623.016,227.3089876,159.4720664,1.425384349,0.7126053082,28735,190.1980072,0.8095048151,0.9887593527,0.9198420723,0.8367377342,0.008000457115,0.002419089761,0.7001300358,0.9979543954,DERMASON
28416,621.978,227.6114676,159.1193481,1.430444948,0.7150403558,28792,190.2113953,0.7448492792,0.9869408169,0.9230447597,0.835684587,0.008009975633,0.002409797375,0.698368729,0.9989780203,DERMASON
28429,751.652,224.4510362,162.6907913,1.379617337,0.6889186439,29263,190.2549001,0.7415938437,0.9714998462,0.6323213019,0.8476454524,0.007895143558,0.002514182154,0.7185028129,0.9912589374,DERMASON
28443,633.041,239.4586552,151.6301451,1.579228557,0.7739713918,28840,190.3017403,0.7627923192,0.9862343967,0.8919111389,0.7947164832,0.008418895869,0.002071494497,0.6315742887,0.9974001525,DERMASON
28446,631.047,240.3244637,151.3797054,1.587560651,0.7766785206,28754,190.311776,0.7661190412,0.9892884468,0.8976512848,0.791895145,0.008448444902,0.002049402494,0.6270979207,0.9955559831,DERMASON
28461,647.686,222.0829234,163.4388534,1.358813518,0.6770509368,29044,190.3619465,0.7497234076,0.9799270073,0.8525718712,0.8571660695,0.007803061149,0.002598391928,0.7347336707,0.9983660437,DERMASON
28461,633.854,239.9876164,151.9461717,1.579425225,0.7740358939,28896,190.3619465,0.7112760534,0.9849460133,0.8901876169,0.7932157059,0.008432156859,0.002059129491,0.6291911561,0.9937603831,DERMASON
28470,624.257,232.2100188,157.0196724,1.478859402,0.7367210348,28802,190.3920425,0.8168359442,0.9884730227,0.9180587819,0.8199131263,0.008156305542,0.002273759917,0.6722575348,0.9941743756,DERMASON
28472,627.578,219.7488728,165.9536668,1.324157984,0.6554980148,28848,190.3987298,0.6945406645,0.9869661675,0.908431986,0.8664377995,0.007718069431,0.002683107089,0.7507144604,0.9940645463,DERMASON
28487,628.227,216.449322,168.4747024,1.284758595,0.62782275,28868,190.4488774,0.7623367587,0.9868019953,0.907033619,0.8798774497,0.007598178888,0.002809170029,0.7741843265,0.9946399678,DERMASON
28488,626.458,223.0923398,162.9172243,1.369360058,0.6831606459,28869,190.4522201,0.7802366345,0.9868024525,0.9121954579,0.8536923333,0.007831098702,0.002565712472,0.7287905999,0.9979767385,DERMASON
28492,640.735,246.9827336,147.3968207,1.675631349,0.8023974822,28924,190.4655904,0.6751658768,0.9850643065,0.8721193129,0.7711696586,0.008668494089,0.001891137718,0.5947026424,0.9965023912,DERMASON
28507,623.604,234.702062,155.3213172,1.511074373,0.7496973917,28821,190.5157204,0.8190725204,0.9891051664,0.9211780804,0.8117343271,0.008233137896,0.002204960431,0.6589126177,0.9956659706,DERMASON
28515,622.373,235.4868924,154.4033616,1.525140968,0.7550414203,28829,190.542451,0.7570086015,0.9891081897,0.9250852419,0.8091424921,0.008258351478,0.002183600375,0.6547115725,0.9985274413,DERMASON
28517,616.404,218.1749201,166.6284518,1.309349741,0.6455264867,28844,190.549133,0.7649820269,0.9886631535,0.9431544171,0.8733778059,0.007650696781,0.002745929348,0.7627887918,0.9987573068,DERMASON
28520,625.5,232.3679028,156.5454286,1.484348057,0.7390081925,28824,190.5591557,0.7345971564,0.9894532334,0.9160195806,0.8200752056,0.008147542175,0.00227311342,0.6725233428,0.9982587175,DERMASON
28523,645.311,237.7351598,153.422423,1.549546377,0.763886885,28942,190.5691778,0.8088418784,0.9855227697,0.860729979,0.8016028339,0.008334858178,0.00212282871,0.6425671032,0.995687527,DERMASON
28526,613.94,217.0002091,167.9380806,1.292144154,0.6332987004,28824,190.5791994,0.7469103477,0.9896613933,0.9510402162,0.8782443123,0.007607102612,0.002791646481,0.771313072,0.9966476772,DERMASON
28532,626.691,230.3359945,157.9116792,1.458638117,0.7280057673,28861,190.5992411,0.7204868564,0.9886005336,0.9129251338,0.8274835268,0.008072900409,0.00233478441,0.6847289871,0.9987718007,DERMASON
28532,614.649,217.4329801,167.7276121,1.296345767,0.6363516157,28884,190.5992411,0.7957385096,0.9878133223,0.9490469998,0.8765884595,0.007620670829,0.002775594132,0.7684073273,0.9961215864,DERMASON
28533,626.862,235.3354438,154.7647934,1.52060064,0.7533368311,28885,190.6025811,0.7837013843,0.9878137442,0.912459112,0.8099187188,0.008247833869,0.002189199868,0.6559683311,0.9974658638,DERMASON
28540,632.379,235.4003746,154.6179544,1.522464682,0.7540389661,28885,190.6259599,0.7870715093,0.9880560845,0.8968275764,0.8097946329,0.008248086007,0.002187925449,0.6557673474,0.9983826257,DERMASON
28546,624.319,234.5265935,155.2954718,1.510195956,0.7493574265,28864,190.6459967,0.7137213721,0.988982816,0.9203266991,0.8128971381,0.008215742783,0.002212936617,0.6608017572,0.9979401414,DERMASON
28546,612.114,220.0364105,165.5130155,1.329420589,0.6589264243,28776,190.6459967,0.7356458097,0.9920072282,0.9573935566,0.8664293159,0.007708134609,0.002679548403,0.7506997595,0.9979957163,DERMASON
28547,632.851,224.4680577,163.4534937,1.373283939,0.6853843151,28958,190.6493359,0.7250031746,0.9858070309,0.8957099481,0.8493383776,0.007863104973,0.002524043465,0.7213756797,0.990653635,DERMASON
28549,630.878,232.6747036,156.7858937,1.484028302,0.7388758373,28900,190.6560142,0.700864143,0.9878546713,0.9013843194,0.819410152,0.008150012386,0.002266435649,0.6714329971,0.9964255705,DERMASON
28550,657.63,236.064799,154.2676278,1.530229007,0.7569291427,29076,190.6593533,0.7333675828,0.9819094786,0.8295694363,0.8076568556,0.008268469318,0.002170263254,0.6523095964,0.9981830662,DERMASON
28552,619.107,227.103332,160.1897186,1.417714782,0.7088487657,28868,190.6660313,0.7513684211,0.9890536234,0.9360843189,0.8395562918,0.007954025358,0.002437620067,0.704854767,0.9992830226,DERMASON
28555,634.899,231.4131496,157.6592056,1.467806138,0.7320146594,28992,190.6760478,0.7931944444,0.9849268764,0.8901900638,0.8239637553,0.008104120105,0.002304188818,0.6789162701,0.9965174682,DERMASON
28562,625.547,236.0184004,154.7383861,1.525273762,0.7550909891,28874,190.6994176,0.7919809228,0.989194431,0.9172307112,0.8079853829,0.008263370926,0.002172456189,0.6528403791,0.995760301,DERMASON
28572,629.666,233.195044,156.4285063,1.490745194,0.7416333656,28913,190.7327981,0.7536002532,0.9882059973,0.9055866648,0.8179110279,0.008161663305,0.002253111545,0.6689784496,0.9972764088,DERMASON
28572,610.194,211.574301,172.6720026,1.225295924,0.5778692232,28796,190.7327981,0.7465510033,0.9922211418,0.9643054907,0.9014932209,0.007404952437,0.003016837356,0.8126900273,0.9957857782,DERMASON
28581,627.368,236.7231605,153.9600203,1.537562544,0.7596089745,28927,190.7628356,0.7846749396,0.9880388564,0.9125203492,0.8058477891,0.008282535969,0.002154543011,0.6493906593,0.9984787541,DERMASON
28583,635.193,243.6148341,149.7205538,1.627130196,0.7888553034,28947,190.7695099,0.7066953469,0.9874252945,0.8902382834,0.7830783812,0.00852306735,0.001976954256,0.6132117511,0.9977753569,DERMASON
28584,625.161,232.7674861,156.5727079,1.486641505,0.739954318,28869,190.772847,0.7526264515,0.9901278188,0.9190711059,0.8195854591,0.008143278972,0.002266501728,0.6717203248,0.9986073146,DERMASON
28587,627.475,227.4244037,160.5624757,1.416423126,0.7082081217,28936,190.7828579,0.7836348684,0.9879388996,0.9124006609,0.8388847228,0.007955518374,0.002430286013,0.7037275781,0.9967760163,DERMASON
28591,618.247,214.6012528,170.5188635,1.258519136,0.6071533724,28989,190.796205,0.7494364351,0.9862706544,0.9399725568,0.8890731181,0.007505902304,0.00289289444,0.7904510093,0.9947977211,DERMASON
28597,622.214,222.4268376,164.0193755,1.356100991,0.6754473604,28969,190.8162238,0.8023849607,0.9871586869,0.9282197015,0.8578830946,0.007777978027,0.002598716558,0.735963404,0.9980407016,DERMASON
28597,629.701,239.2423681,152.9864408,1.563814198,0.7688225737,28960,190.8162238,0.7348580239,0.9874654696,0.9062782835,0.7975854163,0.008365995319,0.002088363997,0.6361424962,0.9948086675,DERMASON
28599,635.385,240.4801327,152.1330914,1.580722054,0.7744604849,29024,190.8228963,0.6976897368,0.985356946,0.8901983725,0.7935079465,0.008408690258,0.002056426725,0.6296548612,0.9953093254,DERMASON
28607,628.468,241.1512995,151.3781875,1.593038623,0.7784302007,28909,190.8495839,0.7739989177,0.9895534263,0.91015601,0.7914101408,0.008429800379,0.002039874723,0.6263300109,0.9977678983,DERMASON
28608,636.556,231.6683536,157.4549414,1.471331109,0.7335303763,28983,190.8529195,0.7436057392,0.9870613808,0.8872053031,0.8238195532,0.0080980269,0.002300844988,0.6786786563,0.9985610203,DERMASON
28608,637.89,235.0219235,155.704338,1.509411533,0.7490532064,29052,190.8529195,0.6947905282,0.9847170591,0.8834984122,0.8120643243,0.008215251801,0.002203750216,0.6594484669,0.9953791213,DERMASON
28612,618.909,229.7743407,158.6776529,1.448057345,0.7232556468,28897,190.8662617,0.7592007854,0.9901373845,0.9386517283,0.8306683031,0.008030698333,0.002358542087,0.6900098298,0.999173802,DERMASON
28615,628.078,226.9721739,161.1857974,1.408140032,0.7040437064,29028,190.8762677,0.8157999772,0.9857723577,0.911541512,0.8409677027,0.007931929895,0.002447236256,0.707226677,0.9958741957,DERMASON
28625,620.434,231.0404063,157.9498626,1.462745218,0.7298137223,28895,190.9096173,0.7208330186,0.9906558228,0.9344674553,0.8263040235,0.008071280568,0.002321034932,0.6827783392,0.9987307506,DERMASON
28628,626.577,231.0964606,158.5905524,1.457189329,0.7273632768,28931,190.919621,0.7053663825,0.9895268052,0.916330146,0.8261468848,0.008072392783,0.002319589459,0.6825186753,0.9945589302,DERMASON
28640,621.697,223.6481814,163.2321505,1.370123353,0.6835952716,28927,190.9596307,0.7394020757,0.9900784734,0.9311621926,0.8538394076,0.007808944881,0.002560217728,0.7290417339,0.9988771053,DERMASON
28641,624.687,234.9392178,155.7209757,1.508719149,0.7487841839,28914,190.9629645,0.8157040328,0.9905582071,0.9223019034,0.8128185929,0.008202898567,0.002208623158,0.660674065,0.9967716128,DERMASON
28644,636.234,243.6983397,150.0021092,1.624632754,0.7881183586,28987,190.9729654,0.7475337961,0.9881671094,0.8892211451,0.783644918,0.008507831996,0.001979137437,0.6140993575,0.9976859301,DERMASON
28653,629.485,240.8427665,151.9037479,1.58549588,0.7760125215,28962,191.0029651,0.7939538363,0.9893308473,0.9086762818,0.7930608333,0.008405499128,0.002051017085,0.6289454853,0.9971904758,DERMASON
28654,636.062,236.7389484,154.5394214,1.531900056,0.7575440043,29012,191.0062981,0.690541029,0.9876602785,0.8900127324,0.806822449,0.008261986054,0.002159613901,0.6509624642,0.9972094355,DERMASON
28657,632.81,243.0925497,150.4128659,1.616168593,0.7855900603,28973,191.0162968,0.7874749251,0.9890932938,0.8992779002,0.7857760222,0.008482833156,0.00199487541,0.6174439571,0.9978935312,DERMASON
28671,624.75,236.5879564,154.5129816,1.531184979,0.7572811994,28969,191.0629503,0.727247362,0.9897131416,0.9230817721,0.8075768234,0.00825182088,0.0021650351,0.6521803257,0.9986087183,DERMASON
28671,627.304,234.4542717,156.1420371,1.50154485,0.7459689068,29059,191.0629503,0.7420031056,0.9866478544,0.9155806193,0.8149262923,0.008177401265,0.002224684307,0.664104862,0.9971832353,DERMASON
28679,632.306,245.1066847,149.2065897,1.642733643,0.7933686983,28944,191.0896044,0.7777777778,0.9908443892,0.901403546,0.7796180859,0.008546556181,0.001947594487,0.6078043599,0.9984606704,DERMASON
28687,633.471,241.8785239,151.3485535,1.598155504,0.7800466702,29030,191.1162547,0.7378343621,0.9881846366,0.8983416215,0.7901332109,0.008431642343,0.002027184163,0.6243104909,0.9977452475,DERMASON
28692,628.311,224.0545728,163.9767077,1.366380481,0.6814544034,29037,191.1329093,0.7614245528,0.9881186073,0.9133166184,0.8530640859,0.007808956251,0.002550934964,0.7277183346,0.9943401283,DERMASON
28695,645.113,247.83149,147.6442392,1.678572028,0.8031740338,29049,191.1429013,0.7946112096,0.9878136941,0.8664519945,0.7712615591,0.008636748213,0.001885110296,0.5948443925,0.9984891581,DERMASON
28696,622.245,227.220193,161.4139868,1.407685898,0.7038125379,29034,191.1462319,0.7115298785,0.9883584763,0.9313403019,0.8412378733,0.007918183474,0.002446135951,0.7076811595,0.9961927884,DERMASON
28705,646.974,249.6961611,146.6078322,1.703157037,0.8094818371,29097,191.1762044,0.7817265795,0.9865278207,0.8617747384,0.7656353367,0.008698699221,0.001843834576,0.5861974688,0.9983863442,DERMASON
28705,630.683,239.0595552,153.2405628,1.560027912,0.7675290427,29031,191.1762044,0.8143262411,0.9887706245,0.9068702722,0.7997011634,0.008328150329,0.002101063751,0.6395219508,0.9976720934,DERMASON
28707,618.462,222.2300722,164.9902335,1.346928649,0.6699238433,29016,191.1828643,0.7602892102,0.9893507031,0.9431301579,0.8602924997,0.007741319964,0.002615648173,0.740103185,0.9968661828,DERMASON
28708,631.768,227.6266361,161.2454747,1.41167767,0.7058342714,29132,191.1861942,0.7547189652,0.9854455581,0.9038524773,0.8399113457,0.007929031491,0.002434073548,0.7054510686,0.9958695208,DERMASON
28723,620.313,226.5884564,161.8852939,1.39968524,0.6996902341,29059,191.2361353,0.7849100946,0.9884373172,0.9380325236,0.8439800437,0.007888746174,0.002468973655,0.7123023142,0.9969990353,DERMASON
28735,626.796,237.5535597,154.265672,1.539899037,0.7604527866,29049,191.2760788,0.7973970474,0.9891906778,0.9191124161,0.8051913809,0.008267045754,0.002143515229,0.6483331598,0.9983676082,DERMASON
28736,646.635,246.1159663,148.9879431,1.65191868,0.7959543302,29138,191.279407,0.8002450639,0.986203583,0.8636102011,0.7771921907,0.008564726,0.001927555754,0.6040277012,0.9978046429,DERMASON
28736,652.79,245.1565597,150.3931283,1.630104795,0.7897277411,29209,191.279407,0.711956791,0.9838063611,0.8474014313,0.7802336893,0.008531339076,0.00195027458,0.60876461,0.9923501099,DERMASON
28740,622.001,227.6661333,161.1326443,1.412911296,0.7064544465,29052,191.2927195,0.7863846554,0.9892606361,0.9335003003,0.8402335328,0.007921577358,0.002435518706,0.7059923896,0.9975046221,DERMASON
28746,634.322,239.1722047,154.1514188,1.551540729,0.764586924,29087,191.3126863,0.7622103198,0.9882765497,0.8977754741,0.7998951491,0.008320190799,0.002101093119,0.6398322495,0.992725795,DERMASON
28746,636.721,232.4175742,158.2027717,1.469111898,0.732577767,29172,191.3126863,0.7720777826,0.985396956,0.8910230474,0.8231420839,0.008085214435,0.002289657534,0.6775628904,0.9954157039,DERMASON
28749,626.105,229.6698895,159.9659553,1.435742306,0.7175530848,29085,191.322669,0.7151848351,0.9884476534,0.9215910805,0.833033313,0.007988795768,0.00237307005,0.6939445006,0.9963254777,DERMASON
28752,638.213,243.6536926,150.4666239,1.619320526,0.7865371484,29057,191.3326511,0.6844247661,0.9895033899,0.8870469997,0.7852647299,0.00847432153,0.001987691895,0.616640696,0.9985389364,DERMASON
28753,622.095,226.5597708,162.0600369,1.397999008,0.6988092275,29065,191.3359784,0.7364255712,0.9892654395,0.9336403372,0.8445275952,0.007879517644,0.002472491313,0.713226859,0.9970904412,DERMASON
28754,618.817,222.8032895,164.9958869,1.350356628,0.6720066498,29033,191.3393056,0.7790933969,0.9903902456,0.9435907185,0.8587813316,0.007748601567,0.002599761291,0.7375053755,0.9958952719,DERMASON
28771,635.01,233.3597483,157.2593398,1.483916622,0.7388295844,29223,191.3958593,0.7352670585,0.9845327311,0.8966102347,0.8201751187,0.0081109363,0.002264003605,0.6726872253,0.9982117551,DERMASON
28771,636.7,241.943451,151.7782079,1.594059215,0.7787541269,29121,191.3958593,0.6851869493,0.987981182,0.8918567864,0.791076834,0.008409281952,0.002031483709,0.6258025573,0.9975663336,DERMASON
28772,630.362,229.9907855,159.6093666,1.440960455,0.7199927635,29127,191.3991854,0.7674579888,0.9878119957,0.9099129921,0.8322037121,0.007993562682,0.002365041371,0.6925630184,0.9979559222,DERMASON
28773,637.817,240.1235259,153.5116158,1.564204276,0.7689551818,29125,191.4025115,0.6781766328,0.9879141631,0.888797509,0.7971002043,0.008345446282,0.00207816971,0.6353687357,0.9938464933,DERMASON
28784,637.509,242.4056074,151.4868411,1.600176,0.7806797827,29094,191.4390949,0.7089655172,0.9893448821,0.8899966449,0.7897469738,0.008421540002,0.002020799196,0.6237002826,0.9980302233,DERMASON
28787,625.698,235.601511,156.1149708,1.509153862,0.748953144,29142,191.449071,0.7697058824,0.9878182692,0.9240101423,0.8125969573,0.008184302323,0.002201213632,0.660313815,0.9965151439,DERMASON
28788,638.503,243.2529008,151.1621769,1.609218032,0.7834777544,29118,191.4523962,0.6821800948,0.988666804,0.8873510627,0.7870508246,0.00844980203,0.002000034144,0.6194490006,0.9968285015,DERMASON
28804,625.63,230.4919621,159.7314893,1.442996388,0.7209352505,29128,191.5055922,0.7881358251,0.9888766822,0.924756803,0.8308558375,0.008002081728,0.002352260672,0.6903214227,0.9961313198,DERMASON
28809,635.921,239.7660724,153.5396299,1.561590793,0.7680643835,29166,191.5222129,0.7111226303,0.9877597202,0.8952239941,0.7987877977,0.008322610032,0.002090090042,0.6380619457,0.9963916597,DERMASON
28810,620.445,223.5549278,164.5262473,1.358779718,0.6770310376,29134,191.5255369,0.8034917448,0.988878973,0.9404734597,0.8567269742,0.007759629568,0.002578638816,0.7339811083,0.9973186433,DERMASON
28814,619.554,228.3790911,160.7908762,1.42034857,0.7101478995,29079,191.5388322,0.7671867512,0.9908868943,0.9433114053,0.8386881274,0.007925976645,0.002418992553,0.703397775,0.9990700239,DERMASON
28814,628.443,236.4423025,155.5729145,1.519816629,0.753040547,29137,191.5388322,0.773322598,0.9889144387,0.9168148298,0.8100869861,0.008205813233,0.002179857038,0.656240925,0.9973658706,DERMASON
28816,633.073,232.5481194,158.1632811,1.470304092,0.7330902132,29174,191.5454795,0.8004444444,0.9877287996,0.9035162673,0.8236810514,0.008070104089,0.002291369881,0.6784504745,0.9975285088,DERMASON
28819,637.061,240.712885,153.1319163,1.571931514,0.7715571369,29320,191.55545,0.741458269,0.9829126876,0.8923325456,0.7957839483,0.008352575905,0.00206624061,0.6332720924,0.9954603589,DERMASON
28830,643.21,233.258808,158.0701955,1.475665968,0.7353752379,29263,191.5920042,0.8073820992,0.9852031576,0.8756870573,0.8213709307,0.008090836211,0.002271592817,0.6746502059,0.995558349,DERMASON
28838,633.81,233.2966014,158.1039237,1.475590206,0.7353431739,29225,191.6185847,0.728213934,0.9867579127,0.9021044548,0.8213518049,0.008089902262,0.002271119053,0.6746187874,0.9954608758,DERMASON
28841,633.244,234.8188779,157.0414686,1.495266696,0.7434630469,29248,191.6285514,0.6946960208,0.9860845186,0.9038118091,0.8160696155,0.008141842443,0.002227467055,0.6659696173,0.9958021895,DERMASON
28843,628.281,226.8472462,162.6073761,1.395061231,0.6972640062,29170,191.6351956,0.711329782,0.9887898526,0.9182108946,0.8447763806,0.007864897764,0.0024708131,0.7136471332,0.9955814478,DERMASON
28847,640.822,233.4161316,157.9871675,1.477437284,0.7361230986,29335,191.6484833,0.764766702,0.9833645816,0.8827458661,0.82105929,0.008091521878,0.002268339486,0.6741383577,0.9959971443,DERMASON
28850,625.493,224.1838352,164.04999,1.366558055,0.681556523,29235,191.6584485,0.7493506494,0.9868308534,0.9266394252,0.8549164496,0.007770670198,0.002560548072,0.7308821358,0.9987928698,DERMASON
28856,616.758,219.7039144,167.5953485,1.310918927,0.6466065525,29176,191.6783772,0.758869165,0.9890320812,0.9532710639,0.8724395181,0.007613803523,0.002720963681,0.7611507127,0.997806876,DERMASON
28861,634.629,235.6350971,156.5353289,1.505315758,0.7474549938,29245,191.694983,0.7364002858,0.9868695504,0.900495219,0.8135247479,0.008164481381,0.00220592855,0.6618225154,0.9962518611,DERMASON
28872,639.089,248.5424404,148.3587007,1.675280514,0.8023045128,29252,191.7315105,0.7019352329,0.9870094353,0.8883089709,0.7714236257,0.008608424786,0.001880508038,0.5950944104,0.9969500696,DERMASON
28877,624.713,233.3248339,157.9862644,1.476867845,0.7358830543,29172,191.7481117,0.7981040296,0.9898875634,0.9298242101,0.8218075568,0.008079954077,0.002273365039,0.6753676604,0.9974287815,DERMASON
28881,625.016,238.0328966,154.7716816,1.537961559,0.7597534154,29126,191.7613916,0.6981145758,0.9915882716,0.9290515672,0.8056087804,0.008241850928,0.002141417176,0.649005507,0.9981455212,DERMASON
28888,626.193,228.3934652,161.4190492,1.414910238,0.7074547759,29222,191.7846291,0.7785054033,0.9885702553,0.9257866683,0.8397115431,0.00790617091,0.002424747131,0.7051154756,0.9976751051,DERMASON
28892,623.771,226.5833689,162.6860396,1.392764674,0.6960468321,29215,191.7979065,0.7540453074,0.9889440356,0.9331191672,0.8464783067,0.007842425894,0.002483667857,0.7165255238,0.9979514377,DERMASON
28897,625.84,230.0211982,160.2509244,1.435381412,0.7173830602,29227,191.8145019,0.7191886511,0.9887090704,0.9271200803,0.833899238,0.00796003731,0.002374374252,0.6953879391,0.9981469218,DERMASON
28911,618.046,218.624846,168.8209692,1.295010016,0.6353858601,29182,191.8609613,0.8137067267,0.9907134535,0.9511113793,0.877580773,0.007561995294,0.002766715889,0.7701480132,0.9973493908,DERMASON
28912,630.948,233.888155,157.7573468,1.482581697,0.7382756821,29305,191.8642794,0.7955971381,0.9865893192,0.9126428656,0.8203249086,0.008089656719,0.002259713868,0.6729329557,0.9976780836,DERMASON
28920,639.525,230.6890805,160.0492266,1.441363294,0.7201796634,29296,191.8908222,0.7775238607,0.9871654833,0.8885729738,0.8318158006,0.007976800847,0.002355684773,0.6919175261,0.997304525,DERMASON
28927,635.008,230.2945478,160.43718,1.435418822,0.7174006926,29324,191.9140441,0.7900961433,0.9864616014,0.9014774473,0.8333416742,0.007961231647,0.002368385681,0.694458346,0.9968385808,DERMASON
28929,637.003,245.240063,150.8091116,1.626162109,0.7885701251,29192,191.9206784,0.8120649001,0.9909906824,0.895901637,0.7825828947,0.008477308686,0.001961368357,0.6124359871,0.9959201965,DERMASON
28935,625.763,217.2830795,169.937502,1.278605822,0.6231506004,29254,191.9405799,0.7602469785,0.9890955083,0.9285677355,0.8833664378,0.007509351288,0.002820627678,0.7803362634,0.9977424898,DERMASON
28942,638.821,239.8611924,154.004371,1.557496004,0.7666575559,29368,191.9637958,0.7861255976,0.9854944157,0.8912099665,0.8003120216,0.008287650903,0.002097242133,0.6404993319,0.9975751501,DERMASON
28942,638.382,242.3026956,153.1619974,1.582002714,0.7748785304,29341,191.9637958,0.6614104849,0.9864012815,0.8924361154,0.7922478755,0.008372009384,0.002034481768,0.6276566963,0.9929545972,DERMASON
28942,629.767,228.4449167,161.6017172,1.413629265,0.7068143911,29328,191.9637958,0.7693248272,0.9868385161,0.9170195695,0.8403067074,0.007893197317,0.002427638648,0.7061153625,0.9981853412,DERMASON
28950,627.888,229.9100571,160.7021206,1.430659759,0.7151429642,29262,191.9903248,0.8056436801,0.9893377076,0.9227712732,0.8350671006,0.007941625462,0.002382180471,0.6973370625,0.9976520735,DERMASON
28950,637.584,243.3087158,152.2381748,1.598210935,0.7800640781,29237,191.9903248,0.7029428904,0.9901836714,0.8949187597,0.7890811647,0.00840444614,0.002009905177,0.6226490845,0.9951245758,DERMASON
28954,637.481,234.5514844,157.4785332,1.489418778,0.741092588,29349,192.0035879,0.7798427063,0.9865412791,0.8953316635,0.8185989035,0.008100831815,0.00224385099,0.6701041648,0.9980657262,DERMASON
28960,627.343,230.5684836,160.4623716,1.436900635,0.7180976603,29266,192.0234809,0.7655502392,0.989544181,0.9246945728,0.8328262297,0.00796161891,0.002362646392,0.6935995288,0.9966336031,DERMASON
28964,624.872,230.7781918,159.910621,1.443169881,0.7210153237,29266,192.0367417,0.7665475718,0.9896808583,0.9321510076,0.8321269017,0.007967759695,0.002356536875,0.6924351805,0.999301597,DERMASON
